raceId,driverId,stop_lap_median,firstPitStopLap,lastPitStopLap,temp,circuitId,stop_count,Track Length (km),Turns,Direction,Circuit Type
892,4,27.0,27,27,22.7,14,1,5.793,11,Clockwise,Race
892,8,15.5,1,30,22.7,14,2,5.793,11,Clockwise,Race
892,13,24.0,24,24,22.7,14,1,5.793,11,Clockwise,Race
892,16,24.0,24,24,22.7,14,1,5.793,11,Clockwise,Race
892,17,23.0,23,23,22.7,14,1,5.793,11,Clockwise,Race
892,18,21.0,21,21,22.7,14,1,5.793,11,Clockwise,Race
892,20,23.0,23,23,22.7,14,1,5.793,11,Clockwise,Race
892,154,20.0,20,20,22.7,14,1,5.793,11,Clockwise,Race
892,807,24.0,24,24,22.7,14,1,5.793,11,Clockwise,Race
892,813,24.0,24,24,22.7,14,1,5.793,11,Clockwise,Race
892,815,22.0,22,22,22.7,14,1,5.793,11,Clockwise,Race
892,817,22.0,22,22,22.7,14,1,5.793,11,Clockwise,Race
892,819,27.5,17,38,22.7,14,2,5.793,11,Clockwise,Race
892,820,23.0,23,23,22.7,14,1,5.793,11,Clockwise,Race
892,821,27.0,27,27,22.7,14,1,5.793,11,Clockwise,Race
892,822,25.0,25,25,22.7,14,1,5.793,11,Clockwise,Race
892,823,28.5,18,39,22.7,14,2,5.793,11,Clockwise,Race
892,824,22.0,22,22,22.7,14,1,5.793,11,Clockwise,Race
893,1,29.0,15,43,29.2,15,2,4.94,19,Anti clockwise,Street
893,3,28.0,15,41,29.2,15,2,4.94,19,Anti clockwise,Street
893,4,19.5,14,25,29.2,15,2,4.94,19,Anti clockwise,Street
893,8,17.5,10,25,29.2,15,2,4.94,19,Anti clockwise,Street
893,13,25.0,12,42,29.2,15,3,4.94,19,Anti clockwise,Street
893,16,25.0,12,40,29.2,15,3,4.94,19,Anti clockwise,Street
893,17,26.5,13,40,29.2,15,2,4.94,19,Anti clockwise,Street
893,18,19.0,13,25,29.2,15,2,4.94,19,Anti clockwise,Street
893,20,30.5,17,44,29.2,15,2,4.94,19,Anti clockwise,Street
893,154,25.0,15,33,29.2,15,3,4.94,19,Anti clockwise,Street
893,807,19.0,13,25,29.2,15,2,4.94,19,Anti clockwise,Street
893,813,25.0,16,41,29.2,15,3,4.94,19,Anti clockwise,Street
893,814,31.0,20,42,29.2,15,2,4.94,19,Anti clockwise,Street
893,815,19.5,14,25,29.2,15,2,4.94,19,Anti clockwise,Street
893,817,15.0,15,15,29.2,15,1,4.94,19,Anti clockwise,Street
893,818,24.0,11,39,29.2,15,3,4.94,19,Anti clockwise,Street
893,819,25.0,11,54,29.2,15,3,4.94,19,Anti clockwise,Street
893,820,24.0,11,41,29.2,15,3,4.94,19,Anti clockwise,Street
893,821,18.0,11,25,29.2,15,2,4.94,19,Anti clockwise,Street
893,822,24.0,13,42,29.2,15,3,4.94,19,Anti clockwise,Street
893,823,26.0,13,42,29.2,15,3,4.94,19,Anti clockwise,Street
893,824,17.0,10,40,29.2,15,4,4.94,19,Anti clockwise,Street
894,1,19.0,9,29,22.2,35,2,5.615,18,Anti clockwise,Race
894,3,19.0,10,28,22.2,35,2,5.615,18,Anti clockwise,Race
894,4,18.5,9,28,22.2,35,2,5.615,18,Anti clockwise,Race
894,8,18.0,11,25,22.2,35,2,5.615,18,Anti clockwise,Race
894,13,17.5,6,29,22.2,35,2,5.615,18,Anti clockwise,Race
894,16,33.0,3,41,22.2,35,4,5.615,18,Anti clockwise,Race
894,17,30.0,12,31,22.2,35,3,5.615,18,Anti clockwise,Race
894,18,13.0,4,22,22.2,35,2,5.615,18,Anti clockwise,Race
894,20,21.0,11,31,22.2,35,2,5.615,18,Anti clockwise,Race
894,154,20.5,10,31,22.2,35,2,5.615,18,Anti clockwise,Race
894,807,18.0,10,26,22.2,35,2,5.615,18,Anti clockwise,Race
894,813,15.0,7,23,22.2,35,2,5.615,18,Anti clockwise,Race
894,814,15.0,7,23,22.2,35,2,5.615,18,Anti clockwise,Race
894,815,20.5,10,31,22.2,35,2,5.615,18,Anti clockwise,Race
894,817,24.5,18,31,22.2,35,2,5.615,18,Anti clockwise,Race
894,818,24.0,12,38,22.2,35,3,5.615,18,Anti clockwise,Race
894,819,19.5,9,30,22.2,35,2,5.615,18,Anti clockwise,Race
894,820,21.0,12,30,22.2,35,2,5.615,18,Anti clockwise,Race
894,821,19.0,7,31,22.2,35,2,5.615,18,Anti clockwise,Race
894,822,18.0,8,28,22.2,35,2,5.615,18,Anti clockwise,Race
894,823,11.0,10,30,22.2,35,3,5.615,18,Anti clockwise,Race
894,824,20.0,10,30,22.2,35,2,5.615,18,Anti clockwise,Race
895,1,1.0,1,1,16.8,22,1,5.807,18,Clockwise,Race
895,3,20.0,12,39,16.8,22,4,5.807,18,Clockwise,Race
895,4,21.5,13,30,16.8,22,2,5.807,18,Clockwise,Race
895,8,21.0,11,31,16.8,22,2,5.807,18,Clockwise,Race
895,13,28.0,11,34,16.8,22,3,5.807,18,Clockwise,Race
895,16,17.5,8,27,16.8,22,2,5.807,18,Clockwise,Race
895,17,25.0,11,42,16.8,22,3,5.807,18,Clockwise,Race
895,18,23.0,8,40,16.8,22,3,5.807,18,Clockwise,Race
895,20,25.5,14,37,16.8,22,2,5.807,18,Clockwise,Race
895,154,20.5,12,29,16.8,22,2,5.807,18,Clockwise,Race
895,807,19.5,10,29,16.8,22,2,5.807,18,Clockwise,Race
895,813,18.5,9,28,16.8,22,2,5.807,18,Clockwise,Race
895,814,18.0,10,26,16.8,22,2,5.807,18,Clockwise,Race
895,815,30.0,12,42,16.8,22,3,5.807,18,Clockwise,Race
895,817,32.0,21,44,16.8,22,3,5.807,18,Clockwise,Race
895,818,21.0,7,38,16.8,22,3,5.807,18,Clockwise,Race
895,819,17.0,1,35,16.8,22,3,5.807,18,Clockwise,Race
895,820,20.0,11,29,16.8,22,2,5.807,18,Clockwise,Race
895,821,19.5,9,30,16.8,22,2,5.807,18,Clockwise,Race
895,822,17.5,8,27,16.8,22,2,5.807,18,Clockwise,Race
897,1,18.0,7,29,29.5,24,2,5.281,16,Anti clockwise,Race
897,3,21.5,10,33,29.5,24,2,5.281,16,Anti clockwise,Race
897,4,30.0,16,44,29.5,24,2,5.281,16,Anti clockwise,Race
897,13,28.0,18,38,29.5,24,2,5.281,16,Anti clockwise,Race
897,16,28.0,28,28,29.5,24,1,5.281,16,Anti clockwise,Race
897,17,20.5,8,33,29.5,24,2,5.281,16,Anti clockwise,Race
897,18,6.5,2,11,29.5,24,2,5.281,16,Anti clockwise,Race
897,20,25.5,14,37,29.5,24,2,5.281,16,Anti clockwise,Race
897,154,22.5,8,37,29.5,24,2,5.281,16,Anti clockwise,Race
897,807,27.0,9,34,29.5,24,3,5.281,16,Anti clockwise,Race
897,813,15.0,5,25,29.5,24,2,5.281,16,Anti clockwise,Race
897,814,20.0,20,20,29.5,24,1,5.281,16,Anti clockwise,Race
897,815,16.5,6,27,29.5,24,2,5.281,16,Anti clockwise,Race
897,817,17.5,7,28,29.5,24,2,5.281,16,Anti clockwise,Race
897,818,34.0,17,51,29.5,24,2,5.281,16,Anti clockwise,Race
897,819,20.0,8,32,29.5,24,2,5.281,16,Anti clockwise,Race
897,820,19.0,6,32,29.5,24,2,5.281,16,Anti clockwise,Race
897,821,24.0,18,30,29.5,24,2,5.281,16,Anti clockwise,Race
897,822,34.5,24,45,29.5,24,2,5.281,16,Anti clockwise,Race
897,823,20.0,7,33,29.5,24,2,5.281,16,Anti clockwise,Race
897,824,18.0,5,31,29.5,24,2,5.281,16,Anti clockwise,Race
898,1,25.0,25,25,25.3,69,1,5.513,20,Anti clockwise,Race
898,3,22.0,22,22,25.3,69,1,5.513,20,Anti clockwise,Race
898,4,26.0,26,26,25.3,69,1,5.513,20,Anti clockwise,Race
898,5,24.0,17,31,25.3,69,2,5.513,20,Anti clockwise,Race
898,13,29.5,21,38,25.3,69,2,5.513,20,Anti clockwise,Race
898,17,28.0,28,28,25.3,69,1,5.513,20,Anti clockwise,Race
898,18,20.0,20,20,25.3,69,1,5.513,20,Anti clockwise,Race
898,20,27.0,27,27,25.3,69,1,5.513,20,Anti clockwise,Race
898,154,29.0,29,29,25.3,69,1,5.513,20,Anti clockwise,Race
898,807,27.0,27,27,25.3,69,1,5.513,20,Anti clockwise,Race
898,813,8.0,8,8,25.3,69,1,5.513,20,Anti clockwise,Race
898,814,35.5,22,49,25.3,69,2,5.513,20,Anti clockwise,Race
898,815,22.0,22,22,25.3,69,1,5.513,20,Anti clockwise,Race
898,817,22.0,22,22,25.3,69,1,5.513,20,Anti clockwise,Race
898,818,27.0,27,27,25.3,69,1,5.513,20,Anti clockwise,Race
898,819,35.0,20,50,25.3,69,2,5.513,20,Anti clockwise,Race
898,820,15.5,5,26,25.3,69,2,5.513,20,Anti clockwise,Race
898,821,18.5,1,36,25.3,69,2,5.513,20,Anti clockwise,Race
898,822,23.0,23,23,25.3,69,1,5.513,20,Anti clockwise,Race
898,823,21.0,21,21,25.3,69,1,5.513,20,Anti clockwise,Race
898,824,21.0,21,21,25.3,69,1,5.513,20,Anti clockwise,Race
899,1,47.0,21,52,19.2,18,3,4.309,15,Anti clockwise,Race
899,3,33.0,22,44,19.2,18,2,4.309,15,Anti clockwise,Race
899,4,34.0,21,47,19.2,18,2,4.309,15,Anti clockwise,Race
899,5,24.5,15,34,19.2,18,2,4.309,15,Anti clockwise,Race
899,13,34.0,19,43,19.2,18,3,4.309,15,Anti clockwise,Race
899,16,37.0,17,54,19.2,18,3,4.309,15,Anti clockwise,Race
899,17,35.0,23,47,19.2,18,2,4.309,15,Anti clockwise,Race
899,18,31.5,20,43,19.2,18,2,4.309,15,Anti clockwise,Race
899,20,35.5,24,47,19.2,18,2,4.309,15,Anti clockwise,Race
899,807,33.0,20,46,19.2,18,2,4.309,15,Anti clockwise,Race
899,813,33.0,23,43,19.2,18,2,4.309,15,Anti clockwise,Race
899,814,33.5,20,47,19.2,18,2,4.309,15,Anti clockwise,Race
899,815,31.5,19,44,19.2,18,2,4.309,15,Anti clockwise,Race
899,817,28.0,14,42,19.2,18,2,4.309,15,Anti clockwise,Race
899,818,28.0,10,46,19.2,18,3,4.309,15,Anti clockwise,Race
899,819,25.0,25,25,19.2,18,1,4.309,15,Anti clockwise,Race
899,820,48.0,26,66,19.2,18,3,4.309,15,Anti clockwise,Race
899,821,34.5,22,47,19.2,18,2,4.309,15,Anti clockwise,Race
899,822,29.0,17,41,19.2,18,2,4.309,15,Anti clockwise,Race
899,823,47.0,24,52,19.2,18,3,4.309,15,Anti clockwise,Race
899,824,34.0,21,47,19.2,18,2,4.309,15,Anti clockwise,Race
900,3,25.0,12,38,16.7,1,2,5.278,14,Clockwise,Street
900,4,23.5,12,35,16.7,1,2,5.278,14,Clockwise,Street
900,8,24.0,12,36,16.7,1,2,5.278,14,Clockwise,Street
900,16,35.0,35,35,16.7,1,1,5.278,14,Clockwise,Street
900,18,21.5,11,32,16.7,1,2,5.278,14,Clockwise,Street
900,154,14.5,1,28,16.7,1,2,5.278,14,Clockwise,Street
900,807,22.5,12,33,16.7,1,2,5.278,14,Clockwise,Street
900,813,29.0,29,29,16.7,1,1,5.278,14,Clockwise,Street
900,815,11.0,1,32,16.7,1,3,5.278,14,Clockwise,Street
900,817,24.0,12,36,16.7,1,2,5.278,14,Clockwise,Street
900,818,22.5,12,33,16.7,1,2,5.278,14,Clockwise,Street
900,820,32.5,24,41,16.7,1,2,5.278,14,Clockwise,Street
900,821,15.5,1,30,16.7,1,2,5.278,14,Clockwise,Street
900,822,23.0,10,36,16.7,1,2,5.278,14,Clockwise,Street
900,824,27.5,20,35,16.7,1,2,5.278,14,Clockwise,Street
900,825,24.5,12,37,16.7,1,2,5.278,14,Clockwise,Street
900,826,24.0,12,36,16.7,1,2,5.278,14,Clockwise,Street
900,828,23.0,23,23,16.7,1,1,5.278,14,Clockwise,Street
901,1,33.0,15,51,28.1,2,3,5.543,15,Clockwise,Race
901,3,32.0,14,50,28.1,2,3,5.543,15,Clockwise,Race
901,4,27.0,11,42,28.1,2,3,5.543,15,Clockwise,Race
901,8,18.0,2,34,28.1,2,3,5.543,15,Clockwise,Race
901,13,27.0,12,42,28.1,2,3,5.543,15,Clockwise,Race
901,16,17.5,11,24,28.1,2,2,5.543,15,Clockwise,Race
901,18,25.0,13,39,28.1,2,3,5.543,15,Clockwise,Race
901,20,31.0,13,49,28.1,2,3,5.543,15,Clockwise,Race
901,154,25.0,12,40,28.1,2,3,5.543,15,Clockwise,Race
901,155,23.0,15,31,28.1,2,2,5.543,15,Clockwise,Race
901,807,25.0,16,34,28.1,2,2,5.543,15,Clockwise,Race
901,817,40.0,12,44,28.1,2,5,5.543,15,Clockwise,Race
901,818,9.5,2,17,28.1,2,2,5.543,15,Clockwise,Race
901,820,27.0,10,41,28.1,2,3,5.543,15,Clockwise,Race
901,821,16.5,10,23,28.1,2,2,5.543,15,Clockwise,Race
901,822,29.0,14,44,28.1,2,3,5.543,15,Clockwise,Race
901,824,1.0,1,1,28.1,2,1,5.543,15,Clockwise,Race
901,825,24.0,9,39,28.1,2,3,5.543,15,Clockwise,Race
901,826,22.0,10,34,28.1,2,3,5.543,15,Clockwise,Race
901,828,26.0,11,38,28.1,2,3,5.543,15,Clockwise,Race
902,1,30.0,19,41,22.6,3,2,5.412,15,Clockwise,Race
902,3,31.0,21,41,22.6,3,2,5.412,15,Clockwise,Race
902,4,28.0,12,41,22.6,3,3,5.412,15,Clockwise,Race
902,8,33.0,13,41,22.6,3,3,5.412,15,Clockwise,Race
902,13,28.0,13,38,22.6,3,3,5.412,15,Clockwise,Race
902,16,10.0,7,13,22.6,3,2,5.412,15,Clockwise,Race
902,18,26.0,17,35,22.6,3,2,5.412,15,Clockwise,Race
902,20,25.0,16,34,22.6,3,2,5.412,15,Clockwise,Race
902,154,28.0,13,37,22.6,3,3,5.412,15,Clockwise,Race
902,155,25.0,15,35,22.6,3,2,5.412,15,Clockwise,Race
902,807,25.0,15,35,22.6,3,2,5.412,15,Clockwise,Race
902,813,39.5,19,47,22.6,3,4,5.412,15,Clockwise,Race
902,815,25.0,16,34,22.6,3,2,5.412,15,Clockwise,Race
902,817,26.5,18,35,22.6,3,2,5.412,15,Clockwise,Race
902,818,7.5,1,14,22.6,3,2,5.412,15,Clockwise,Race
902,820,28.0,11,40,22.6,3,3,5.412,15,Clockwise,Race
902,821,19.5,12,27,22.6,3,2,5.412,15,Clockwise,Race
902,822,25.0,10,40,22.6,3,3,5.412,15,Clockwise,Race
902,824,18.0,10,40,22.6,3,5,5.412,15,Clockwise,Race
902,825,25.0,14,38,22.6,3,3,5.412,15,Clockwise,Race
902,826,24.0,10,39,22.6,3,3,5.412,15,Clockwise,Race
902,828,18.5,11,26,22.6,3,2,5.412,15,Clockwise,Race
903,1,27.5,17,38,14.4,17,2,5.451,16,Clockwise,Race
903,3,25.0,13,37,14.4,17,2,5.451,16,Clockwise,Race
903,4,22.0,11,33,14.4,17,2,5.451,16,Clockwise,Race
903,8,20.5,10,31,14.4,17,2,5.451,16,Clockwise,Race
903,13,20.5,10,31,14.4,17,2,5.451,16,Clockwise,Race
903,18,17.5,7,28,14.4,17,2,5.451,16,Clockwise,Race
903,20,23.0,12,34,14.4,17,2,5.451,16,Clockwise,Race
903,154,9.0,9,9,14.4,17,1,5.451,16,Clockwise,Race
903,155,30.0,11,40,14.4,17,3,5.451,16,Clockwise,Race
903,807,21.0,11,31,14.4,17,2,5.451,16,Clockwise,Race
903,813,21.5,11,32,14.4,17,2,5.451,16,Clockwise,Race
903,815,20.0,10,30,14.4,17,2,5.451,16,Clockwise,Race
903,817,26.0,15,37,14.4,17,2,5.451,16,Clockwise,Race
903,818,23.5,15,32,14.4,17,2,5.451,16,Clockwise,Race
903,820,32.0,12,48,14.4,17,3,5.451,16,Clockwise,Race
903,821,27.0,14,40,14.4,17,3,5.451,16,Clockwise,Race
903,822,21.5,12,31,14.4,17,2,5.451,16,Clockwise,Race
903,824,19.5,11,28,14.4,17,2,5.451,16,Clockwise,Race
903,825,24.0,17,31,14.4,17,2,5.451,16,Clockwise,Race
903,826,22.5,14,31,14.4,17,2,5.451,16,Clockwise,Race
903,828,27.0,10,42,14.4,17,3,5.451,16,Clockwise,Race
904,1,30.5,18,43,20.6,4,2,4.657,14,Clockwise,Race
904,3,33.0,21,45,20.6,4,2,4.657,14,Clockwise,Race
904,4,35.0,16,53,20.6,4,3,4.657,14,Clockwise,Race
904,8,30.0,17,43,20.6,4,2,4.657,14,Clockwise,Race
904,13,28.0,15,46,20.6,4,3,4.657,14,Clockwise,Race
904,16,26.0,17,35,20.6,4,2,4.657,14,Clockwise,Race
904,18,26.5,17,36,20.6,4,2,4.657,14,Clockwise,Race
904,20,33.0,12,52,20.6,4,3,4.657,14,Clockwise,Race
904,154,24.5,15,34,20.6,4,2,4.657,14,Clockwise,Race
904,155,23.0,23,23,20.6,4,1,4.657,14,Clockwise,Race
904,807,26.5,17,36,20.6,4,2,4.657,14,Clockwise,Race
904,813,26.0,15,37,20.6,4,2,4.657,14,Clockwise,Race
904,815,27.5,18,37,20.6,4,2,4.657,14,Clockwise,Race
904,817,29.5,14,45,20.6,4,2,4.657,14,Clockwise,Race
904,818,16.0,16,16,20.6,4,1,4.657,14,Clockwise,Race
904,820,31.0,17,42,20.6,4,3,4.657,14,Clockwise,Race
904,821,36.0,18,52,20.6,4,3,4.657,14,Clockwise,Race
904,822,32.5,20,45,20.6,4,2,4.657,14,Clockwise,Race
904,824,31.0,21,41,20.6,4,2,4.657,14,Clockwise,Race
904,825,30.0,19,41,20.6,4,2,4.657,14,Clockwise,Race
904,826,36.0,18,53,20.6,4,3,4.657,14,Clockwise,Race
904,828,29.0,18,40,20.6,4,2,4.657,14,Clockwise,Race
905,1,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,3,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,4,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,8,28.0,26,73,16.5,6,3,3.337,19,Clockwise,Street
905,13,45.0,45,45,16.5,6,1,3.337,19,Clockwise,Street
905,16,1.0,1,1,16.5,6,1,3.337,19,Clockwise,Street
905,18,25.0,25,25,16.5,6,1,3.337,19,Clockwise,Street
905,20,4.0,4,4,16.5,6,1,3.337,19,Clockwise,Street
905,154,12.0,1,23,16.5,6,2,3.337,19,Clockwise,Street
905,155,43.5,25,62,16.5,6,2,3.337,19,Clockwise,Street
905,807,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,817,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,818,31.5,26,37,16.5,6,2,3.337,19,Clockwise,Street
905,820,27.0,24,66,16.5,6,3,3.337,19,Clockwise,Street
905,821,25.0,25,25,16.5,6,1,3.337,19,Clockwise,Street
905,822,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,824,25.0,25,25,16.5,6,1,3.337,19,Clockwise,Street
905,825,26.0,26,26,16.5,6,1,3.337,19,Clockwise,Street
905,828,38.0,25,51,16.5,6,2,3.337,19,Clockwise,Street
906,1,32.0,19,45,21.7,7,2,4.361,13,Clockwise,Street
906,3,31.0,18,44,21.7,7,2,4.361,13,Clockwise,Street
906,4,30.0,16,44,21.7,7,2,4.361,13,Clockwise,Street
906,8,28.0,17,39,21.7,7,2,4.361,13,Clockwise,Street
906,13,31.5,15,48,21.7,7,2,4.361,13,Clockwise,Street
906,16,27.5,15,40,21.7,7,2,4.361,13,Clockwise,Street
906,18,26.0,14,38,21.7,7,2,4.361,13,Clockwise,Street
906,20,25.5,15,36,21.7,7,2,4.361,13,Clockwise,Street
906,154,28.5,11,46,21.7,7,2,4.361,13,Clockwise,Street
906,807,41.0,41,41,21.7,7,1,4.361,13,Clockwise,Street
906,815,34.0,34,34,21.7,7,1,4.361,13,Clockwise,Street
906,817,25.0,13,37,21.7,7,2,4.361,13,Clockwise,Street
906,818,27.0,15,39,21.7,7,2,4.361,13,Clockwise,Street
906,821,2.0,1,32,21.7,7,3,4.361,13,Clockwise,Street
906,822,24.5,14,35,21.7,7,2,4.361,13,Clockwise,Street
906,825,30.0,15,45,21.7,7,2,4.361,13,Clockwise,Street
906,826,37.5,29,46,21.7,7,2,4.361,13,Clockwise,Street
909,1,42.0,26,50,22.6,10,3,4.574,17,Clockwise,Race
909,3,28.0,15,41,22.6,10,2,4.574,17,Clockwise,Race
909,4,33.0,12,55,22.6,10,3,4.574,17,Clockwise,Race
909,8,34.0,20,53,22.6,10,3,4.574,17,Clockwise,Race
909,16,32.0,16,47,22.6,10,3,4.574,17,Clockwise,Race
909,18,31.0,13,61,22.6,10,3,4.574,17,Clockwise,Race
909,20,34.0,14,45,22.6,10,3,4.574,17,Clockwise,Race
909,154,24.0,24,24,22.6,10,1,4.574,17,Clockwise,Race
909,155,32.0,15,48,22.6,10,3,4.574,17,Clockwise,Race
909,807,26.5,14,39,22.6,10,2,4.574,17,Clockwise,Race
909,813,28.0,18,38,22.6,10,2,4.574,17,Clockwise,Race
909,815,34.0,14,52,22.6,10,3,4.574,17,Clockwise,Race
909,817,35.0,13,46,22.6,10,3,4.574,17,Clockwise,Race
909,818,37.0,13,49,22.6,10,3,4.574,17,Clockwise,Race
909,820,32.0,16,47,22.6,10,3,4.574,17,Clockwise,Race
909,821,31.0,14,50,22.6,10,3,4.574,17,Clockwise,Race
909,822,27.5,15,40,22.6,10,2,4.574,17,Clockwise,Race
909,824,32.5,20,45,22.6,10,2,4.574,17,Clockwise,Race
909,825,29.0,1,53,22.6,10,3,4.574,17,Clockwise,Race
909,826,20.5,9,32,22.6,10,2,4.574,17,Clockwise,Race
909,828,18.0,3,41,22.6,10,3,4.574,17,Clockwise,Race
910,1,23.5,8,39,22.4,11,2,4.381,14,Clockwise,Race
910,3,32.0,9,56,22.4,11,3,4.381,14,Clockwise,Race
910,4,23.5,9,38,22.4,11,2,4.381,14,Clockwise,Race
910,8,24.5,8,41,22.4,11,2,4.381,14,Clockwise,Race
910,13,23.0,8,45,22.4,11,3,4.381,14,Clockwise,Race
910,16,23.5,8,39,22.4,11,2,4.381,14,Clockwise,Race
910,18,15.0,8,37,22.4,11,3,4.381,14,Clockwise,Race
910,20,21.0,9,33,22.4,11,2,4.381,14,Clockwise,Race
910,154,8.0,8,8,22.4,11,1,4.381,14,Clockwise,Race
910,155,8.0,8,8,22.4,11,1,4.381,14,Clockwise,Race
910,807,8.0,8,8,22.4,11,1,4.381,14,Clockwise,Race
910,813,17.0,8,43,22.4,11,3,4.381,14,Clockwise,Race
910,815,8.0,8,8,22.4,11,1,4.381,14,Clockwise,Race
910,817,23.0,8,54,22.4,11,3,4.381,14,Clockwise,Race
910,818,21.0,8,34,22.4,11,2,4.381,14,Clockwise,Race
910,820,26.5,8,45,22.4,11,2,4.381,14,Clockwise,Race
910,821,8.0,8,8,22.4,11,1,4.381,14,Clockwise,Race
910,822,23.0,9,59,22.4,11,3,4.381,14,Clockwise,Race
910,824,17.0,9,42,22.4,11,3,4.381,14,Clockwise,Race
910,825,27.0,15,39,22.4,11,2,4.381,14,Clockwise,Race
910,826,19.0,8,30,22.4,11,2,4.381,14,Clockwise,Race
911,1,17.0,2,31,10.7,13,3,7.004,19,Clockwise,Race
911,3,19.0,8,34,10.7,13,3,7.004,19,Clockwise,Race
911,4,18.5,12,25,10.7,13,2,7.004,19,Clockwise,Race
911,8,14.5,8,21,10.7,13,2,7.004,19,Clockwise,Race
911,13,21.0,9,35,10.7,13,3,7.004,19,Clockwise,Race
911,16,21.0,11,34,10.7,13,3,7.004,19,Clockwise,Race
911,18,21.0,13,29,10.7,13,2,7.004,19,Clockwise,Race
911,20,22.0,10,34,10.7,13,3,7.004,19,Clockwise,Race
911,154,13.0,1,27,10.7,13,3,7.004,19,Clockwise,Race
911,807,20.0,10,30,10.7,13,2,7.004,19,Clockwise,Race
911,815,15.5,9,22,10.7,13,2,7.004,19,Clockwise,Race
911,817,19.0,11,27,10.7,13,2,7.004,19,Clockwise,Race
911,818,22.0,15,29,10.7,13,2,7.004,19,Clockwise,Race
911,820,20.0,11,29,10.7,13,2,7.004,19,Clockwise,Race
911,821,22.0,14,30,10.7,13,2,7.004,19,Clockwise,Race
911,822,20.0,12,28,10.7,13,2,7.004,19,Clockwise,Race
911,824,12.0,1,23,10.7,13,2,7.004,19,Clockwise,Race
911,825,17.0,11,23,10.7,13,2,7.004,19,Clockwise,Race
911,826,17.0,10,24,10.7,13,2,7.004,19,Clockwise,Race
911,828,17.5,11,24,10.7,13,2,7.004,19,Clockwise,Race
912,1,25.0,25,25,22.0,14,1,5.793,11,Clockwise,Race
912,3,24.0,24,24,22.0,14,1,5.793,11,Clockwise,Race
912,4,21.0,21,21,22.0,14,1,5.793,11,Clockwise,Race
912,8,20.0,20,20,22.0,14,1,5.793,11,Clockwise,Race
912,13,23.0,23,23,22.0,14,1,5.793,11,Clockwise,Race
912,16,24.0,24,24,22.0,14,1,5.793,11,Clockwise,Race
912,18,22.0,22,22,22.0,14,1,5.793,11,Clockwise,Race
912,20,18.0,18,18,22.0,14,1,5.793,11,Clockwise,Race
912,154,20.0,20,20,22.0,14,1,5.793,11,Clockwise,Race
912,155,22.0,22,22,22.0,14,1,5.793,11,Clockwise,Race
912,807,19.0,19,19,22.0,14,1,5.793,11,Clockwise,Race
912,813,21.0,21,21,22.0,14,1,5.793,11,Clockwise,Race
912,815,19.0,19,19,22.0,14,1,5.793,11,Clockwise,Race
912,817,26.0,26,26,22.0,14,1,5.793,11,Clockwise,Race
912,818,24.0,24,24,22.0,14,1,5.793,11,Clockwise,Race
912,821,36.0,9,49,22.0,14,3,5.793,11,Clockwise,Race
912,822,24.0,24,24,22.0,14,1,5.793,11,Clockwise,Race
912,824,27.0,27,27,22.0,14,1,5.793,11,Clockwise,Race
912,825,21.0,21,21,22.0,14,1,5.793,11,Clockwise,Race
912,826,30.0,30,30,22.0,14,1,5.793,11,Clockwise,Race
912,828,30.0,30,30,22.0,14,1,5.793,11,Clockwise,Race
913,1,26.0,13,52,28.4,15,3,4.94,19,Anti clockwise,Street
913,4,24.0,12,31,28.4,15,3,4.94,19,Anti clockwise,Street
913,8,25.0,11,31,28.4,15,3,4.94,19,Anti clockwise,Street
913,13,16.0,10,22,28.4,15,2,4.94,19,Anti clockwise,Street
913,16,24.0,8,31,28.4,15,3,4.94,19,Anti clockwise,Street
913,18,22.5,14,31,28.4,15,2,4.94,19,Anti clockwise,Street
913,20,18.5,12,25,28.4,15,2,4.94,19,Anti clockwise,Street
913,154,22.0,10,30,28.4,15,3,4.94,19,Anti clockwise,Street
913,807,25.0,9,31,28.4,15,3,4.94,19,Anti clockwise,Street
913,813,26.5,11,31,28.4,15,4,4.94,19,Anti clockwise,Street
913,815,29.5,15,44,28.4,15,4,4.94,19,Anti clockwise,Street
913,817,19.5,12,27,28.4,15,2,4.94,19,Anti clockwise,Street
913,818,24.0,11,44,28.4,15,3,4.94,19,Anti clockwise,Street
913,820,18.0,16,41,28.4,15,3,4.94,19,Anti clockwise,Street
913,821,15.0,15,15,28.4,15,1,4.94,19,Anti clockwise,Street
913,822,17.0,11,23,28.4,15,2,4.94,19,Anti clockwise,Street
913,824,30.0,15,45,28.4,15,3,4.94,19,Anti clockwise,Street
913,825,26.0,13,46,28.4,15,3,4.94,19,Anti clockwise,Street
913,826,23.0,10,43,28.4,15,3,4.94,19,Anti clockwise,Street
913,828,21.0,12,30,28.4,15,2,4.94,19,Anti clockwise,Street
914,1,14.0,2,35,19.4,22,3,5.807,18,Clockwise,Race
914,3,13.0,2,33,19.4,22,3,5.807,18,Clockwise,Race
914,4,2.0,2,2,19.4,22,1,5.807,18,Clockwise,Race
